/home/marcela/Downloads/simulator-linux/pista2/IMG/center_2023_06_25_20_07_00_120.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/left_2023_06_25_20_07_00_120.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/right_2023_06_25_20_07_00_120.jpg, 0, 0, 0, 6.900331E-05
/home/marcela/Downloads/simulator-linux/pista2/IMG/center_2023_06_25_20_07_00_251.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/left_2023_06_25_20_07_00_251.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/right_2023_06_25_20_07_00_251.jpg, 0, 0, 0, 7.238066E-05
/home/marcela/Downloads/simulator-linux/pista2/IMG/center_2023_06_25_20_07_00_367.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/left_2023_06_25_20_07_00_367.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/right_2023_06_25_20_07_00_367.jpg, 0, 0, 0, 6.988731E-05
/home/marcela/Downloads/simulator-linux/pista2/IMG/center_2023_06_25_20_07_00_468.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/left_2023_06_25_20_07_00_468.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/right_2023_06_25_20_07_00_468.jpg, 0, 0, 0, 6.606626E-05
/home/marcela/Downloads/simulator-linux/pista2/IMG/center_2023_06_25_20_07_00_585.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/left_2023_06_25_20_07_00_585.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/right_2023_06_25_20_07_00_585.jpg, 0, 0, 0, 9.125556E-05
/home/marcela/Downloads/simulator-linux/pista2/IMG/center_2023_06_25_20_07_00_701.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/left_2023_06_25_20_07_00_701.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/right_2023_06_25_20_07_00_701.jpg, 0, 0, 0, 6.638822E-05
/home/marcela/Downloads/simulator-linux/pista2/IMG/center_2023_06_25_20_07_00_801.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/left_2023_06_25_20_07_00_801.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/right_2023_06_25_20_07_00_801.jpg, 0, 0, 0, 0.000115417
/home/marcela/Downloads/simulator-linux/pista2/IMG/center_2023_06_25_20_07_00_917.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/left_2023_06_25_20_07_00_917.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/right_2023_06_25_20_07_00_917.jpg, 0, 0.09957933, 0, 0.001671889
/home/marcela/Downloads/simulator-linux/pista2/IMG/center_2023_06_25_20_07_01_018.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/left_2023_06_25_20_07_01_018.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/right_2023_06_25_20_07_01_018.jpg, 0, 0.4000382, 0, 0.4421507
/home/marcela/Downloads/simulator-linux/pista2/IMG/center_2023_06_25_20_07_01_118.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/left_2023_06_25_20_07_01_118.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/right_2023_06_25_20_07_01_118.jpg, 0, 0.701829, 0, 1.137621
/home/marcela/Downloads/simulator-linux/pista2/IMG/center_2023_06_25_20_07_01_252.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/left_2023_06_25_20_07_01_252.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/right_2023_06_25_20_07_01_252.jpg, 0, 1, 0, 2.799917
/home/marcela/Downloads/simulator-linux/pista2/IMG/center_2023_06_25_20_07_01_367.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/left_2023_06_25_20_07_01_367.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/right_2023_06_25_20_07_01_367.jpg, 0, 1, 0, 4.011544
/home/marcela/Downloads/simulator-linux/pista2/IMG/center_2023_06_25_20_07_01_467.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/left_2023_06_25_20_07_01_467.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/right_2023_06_25_20_07_01_467.jpg, 0, 1, 0, 5.211047
/home/marcela/Downloads/simulator-linux/pista2/IMG/center_2023_06_25_20_07_01_584.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/left_2023_06_25_20_07_01_584.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/right_2023_06_25_20_07_01_584.jpg, 0, 1, 0, 6.63482
/home/marcela/Downloads/simulator-linux/pista2/IMG/center_2023_06_25_20_07_01_701.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/left_2023_06_25_20_07_01_701.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/right_2023_06_25_20_07_01_701.jpg, -0.3495748, 1, 0, 8.011826
/home/marcela/Downloads/simulator-linux/pista2/IMG/center_2023_06_25_20_07_01_801.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/left_2023_06_25_20_07_01_801.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/right_2023_06_25_20_07_01_801.jpg, -0.04850078, 1, 0, 9.168966
/home/marcela/Downloads/simulator-linux/pista2/IMG/center_2023_06_25_20_07_01_901.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/left_2023_06_25_20_07_01_901.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/right_2023_06_25_20_07_01_901.jpg, 0, 1, 0, 10.31363
/home/marcela/Downloads/simulator-linux/pista2/IMG/center_2023_06_25_20_07_02_017.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/left_2023_06_25_20_07_02_017.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/right_2023_06_25_20_07_02_017.jpg, 0, 1, 0, 11.51414
/home/marcela/Downloads/simulator-linux/pista2/IMG/center_2023_06_25_20_07_02_118.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/left_2023_06_25_20_07_02_118.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/right_2023_06_25_20_07_02_118.jpg, 0, 1, 0, 12.81661
/home/marcela/Downloads/simulator-linux/pista2/IMG/center_2023_06_25_20_07_02_218.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/left_2023_06_25_20_07_02_218.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/right_2023_06_25_20_07_02_218.jpg, 0, 1, 0, 13.90644
/home/marcela/Downloads/simulator-linux/pista2/IMG/center_2023_06_25_20_07_02_351.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/left_2023_06_25_20_07_02_351.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/right_2023_06_25_20_07_02_351.jpg, 0, 1, 0, 15.49936
/home/marcela/Downloads/simulator-linux/pista2/IMG/center_2023_06_25_20_07_02_451.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/left_2023_06_25_20_07_02_451.jpg, /home/marcela/Downloads/simulator-linux/pista2/IMG/right_2023_06_25_20_07_02_451.jpg, -0.2019689, 1, 0, 16.52518
